1603,-0.15,-0.62,10.01,-0.36,-0.36,-0.10
1632,0.11,-1.22,10.24,-0.40,-0.21,-0.06
1657,0.34,-1.03,10.62,-0.18,0.02,-0.05
1682,0.09,-0.90,9.54,-0.40,-0.14,-0.09
1708,0.20,-1.04,9.94,-0.40,0.04,-0.05
1733,0.01,-0.85,9.62,-0.49,-0.28,-0.07
1759,0.34,-1.52,9.72,-0.20,-0.66,-0.11
1783,0.70,-1.34,10.26,-0.12,-0.63,-0.16
1809,0.09,-1.85,10.23,-0.12,0.01,-0.00
1835,0.18,-0.34,9.91,0.12,0.14,-0.01
1859,0.85,-0.96,10.88,0.13,0.27,-0.01
1885,1.09,-1.95,10.01,0.42,0.70,-0.13
1909,0.24,-1.24,9.70,0.93,0.86,-0.13
1935,0.87,-0.22,10.75,1.35,0.67,0.41
1964,0.32,0.02,11.92,1.20,0.56,0.82
1988,0.29,0.72,11.87,0.88,0.28,0.91
2014,0.37,0.61,12.81,0.44,0.00,0.72
2038,-0.89,0.19,14.18,0.12,0.03,0.60
2064,0.15,-0.18,13.54,-0.28,0.01,0.49
2088,1.10,-1.18,13.46,-0.31,0.23,0.75
2114,-1.02,-0.41,12.96,-0.39,0.30,0.91
2139,-2.33,-0.51,12.14,-0.05,0.30,0.29
2164,-1.99,-0.39,12.07,0.33,0.40,0.00
2190,-0.04,-0.04,13.69,0.56,0.43,-0.04
2214,-0.60,-0.26,14.48,0.51,0.31,-0.12
2240,-1.01,0.59,14.12,-0.05,0.21,-0.34
2265,-1.07,0.22,12.81,-0.23,0.36,-0.41
2290,-1.69,0.34,10.82,0.22,0.10,-0.55
2314,-1.47,0.51,10.53,0.81,-0.42,-0.66
2338,-0.53,-0.08,12.56,0.73,-0.27,-0.50
2364,-1.82,0.28,12.64,0.15,0.40,-0.56
2390,-2.73,1.05,11.28,0.18,0.41,-0.99
2414,-0.33,1.22,10.19,0.37,-0.19,-1.06
2440,1.04,0.47,10.30,0.72,-0.65,-0.87
2465,-1.56,1.37,13.82,0.71,-0.34,-0.60
2490,0.24,1.39,14.14,-0.04,-0.04,-0.42
2515,1.40,1.34,13.34,-0.26,0.03,0.01
2541,0.47,1.49,13.86,0.19,-0.30,0.24
2566,-0.46,1.11,15.73,0.22,0.26,0.53
2591,-0.60,1.87,16.29,-0.32,1.53,0.63
2617,0.40,2.92,12.98,0.16,0.11,0.47
2644,-0.10,2.86,14.73,-0.04,-0.60,0.36
2670,-0.57,2.32,14.82,-0.50,-0.14,0.46
2695,-1.43,1.83,11.02,-0.31,0.24,0.49
2720,-2.89,0.29,12.33,0.48,-0.53,-0.18
2746,-0.76,2.05,14.39,-1.92,1.67,0.60
2770,-4.07,1.24,7.42,-2.00,2.24,0.60
2796,-5.08,0.79,2.81,-0.71,1.00,0.16
2821,-2.32,0.25,2.77,-0.14,-0.93,-0.02
2846,-2.67,0.28,2.23,-0.44,-1.42,0.48
2871,-4.96,-0.11,1.50,0.34,-0.69,-0.10
2896,-4.36,-0.36,3.91,0.35,-0.64,-0.49
2922,-1.87,-0.30,4.98,-0.58,-0.76,-0.53
2947,1.74,-0.45,4.01,-0.62,-0.27,0.07
2975,0.66,-0.57,2.78,0.38,-0.53,0.23
3000,-0.11,0.42,4.00,0.19,-0.74,0.10
3024,0.77,0.24,4.63,0.10,-0.62,0.03
3050,1.57,-0.12,5.42,0.49,-1.22,-0.02
3075,1.90,0.08,7.30,0.26,-1.53,0.13
3100,0.36,-0.19,8.69,-0.62,-0.06,0.80
3125,0.01,-0.24,6.49,-0.74,1.03,0.69
3149,-0.11,-0.02,4.97,-0.14,0.36,0.43
3175,-0.08,-0.24,6.75,-0.47,-0.16,0.42
3200,-1.78,-0.46,5.66,-0.57,0.24,0.16
3225,-0.55,-0.29,5.45,-0.06,0.50,-0.26
3250,2.93,-0.50,7.46,-0.07,-0.03,-0.49
3275,3.88,-0.69,7.64,-0.65,-0.24,-0.06
3313,1.15,-0.82,6.02,0.03,0.07,0.23
3340,1.16,-0.41,7.87,0.52,-0.30,0.20
3367,0.11,-0.65,9.50,0.33,-0.08,0.45
3394,-1.27,-0.93,9.77,0.44,0.01,0.14
3422,-0.28,-0.08,10.83,-0.09,0.60,0.13
3448,-0.16,-0.74,8.26,0.03,0.97,0.29
3476,-1.18,-0.32,7.46,0.77,0.36,0.02
3504,-0.05,-0.11,10.16,0.50,0.07,-0.11
3530,0.21,0.11,9.01,0.12,0.33,-0.05
3558,0.41,0.14,8.55,0.28,0.16,-0.07
3585,0.35,0.12,9.15,0.32,-0.19,-0.18
3612,0.64,0.01,9.61,0.29,-0.66,-0.18
3640,-0.19,0.36,10.92,0.03,0.13,0.10
3670,-2.22,0.60,9.43,0.09,0.63,-0.42
3697,-1.37,1.52,9.43,-0.65,0.98,-0.80
3724,3.12,0.79,-0.61,-1.78,-1.79,0.17
3751,0.54,-1.69,-0.35,-1.70,-1.83,0.69
3779,1.97,-2.69,0.53,-0.90,-0.97,1.60
3807,1.65,-1.53,0.18,-0.30,0.26,2.60
3834,0.60,-0.32,0.35,-0.10,0.56,2.92
3861,0.04,0.25,0.00,-0.23,0.20,2.89
3889,0.16,0.79,0.50,-0.45,-0.11,2.74
3916,0.23,0.87,0.71,-0.90,-0.47,2.42
3944,-0.09,1.07,0.56,-1.44,-1.13,1.95
3973,-0.22,0.87,0.65,-1.92,-1.86,1.49
4000,-0.01,0.81,0.71,-2.28,-2.41,1.06
4028,0.11,0.76,0.64,-2.43,-2.56,0.75
4054,0.19,0.51,0.54,-2.37,-2.52,0.60
4080,0.22,0.12,0.16,-1.98,-2.44,0.45
4108,0.10,-0.03,-0.07,-1.26,-2.53,0.36
4135,0.10,-0.27,-0.55,-0.29,-2.71,0.27
4163,0.25,-0.32,-0.51,0.46,-2.78,0.22
4191,0.25,-0.30,-0.20,1.53,-2.80,0.14
4217,0.20,-0.20,-0.03,2.39,-2.68,0.03
4245,0.37,-0.08,0.80,2.98,-2.34,-0.09
4273,0.57,-0.73,1.46,43.42,69.74,-1.61
4300,7.29,7.55,10.46,-11.03,-1.86,-3.97
4328,0.93,2.36,-4.17,-10.46,0.37,-4.30
4355,1.06,2.99,-3.31,-9.62,0.60,-3.99
4382,0.33,1.19,-5.78,-7.65,-1.70,-3.41
4413,-0.57,0.07,-4.38,-5.82,-5.05,-2.52
4441,0.56,0.74,-1.91,-5.13,-5.21,-2.36
4468,1.78,-1.39,-0.03,-4.48,-4.71,-1.60
4495,1.10,-0.34,1.09,-4.11,-2.83,-0.84
4523,0.21,0.66,0.39,-4.24,-1.39,-0.83
4550,3.47,-7.69,-1.97,-0.59,0.92,0.63
4578,4.45,-6.53,-0.41,0.58,-1.23,2.07
4605,-2.02,0.86,4.02,-0.36,1.03,1.12
4632,2.06,0.22,-0.19,-0.83,3.82,0.29
4660,-0.31,0.88,-1.13,-1.29,3.59,-0.21
4687,1.94,-5.67,-6.53,-1.76,-1.63,0.10
4715,9.99,-18.68,-3.68,-1.22,-1.69,0.18
4746,1.02,-3.29,-2.74,-1.15,-0.41,0.25
4772,1.37,-4.43,-4.34,-0.21,-0.19,-0.10
4800,3.13,-8.26,-5.71,0.40,-0.09,-0.28
4828,5.15,-10.69,-4.32,0.56,0.63,-0.26
4855,3.31,-7.26,-3.58,0.79,0.44,-0.28
4883,4.89,-9.00,-2.15,0.62,0.50,-0.15
4911,4.99,-9.39,-2.46,0.37,0.11,0.04
4937,4.34,-8.16,-1.78,0.12,0.04,0.13
4965,4.62,-9.02,-2.09,-0.15,-0.11,0.23
4993,3.91,-8.55,-2.65,-0.19,-0.15,0.22
5020,3.91,-8.74,-2.88,-0.10,-0.06,0.10
5048,3.84,-8.57,-3.06,-0.04,0.04,-0.06
5074,4.02,-8.59,-3.00,0.02,0.09,-0.10
5105,4.34,-8.76,-2.60,0.04,0.07,-0.03
5133,4.26,-8.61,-2.57,0.02,0.04,0.01
5160,4.25,-8.74,-2.65,-0.04,-0.03,0.09
5187,4.06,-8.68,-2.82,-0.05,-0.01,0.08
5215,3.96,-8.86,-2.74,0.00,0.02,0.01
5242,4.00,-8.70,-2.68,-0.04,0.04,-0.06
5270,4.25,-8.65,-2.76,-0.09,0.03,-0.08
5298,4.25,-8.65,-2.91,-0.09,0.02,-0.05
5324,4.22,-8.67,-2.95,-0.01,0.03,0.01
5352,4.28,-8.71,-2.84,0.06,0.03,0.06
5380,4.16,-8.58,-2.73,0.04,0.03,0.06
5407,4.13,-8.69,-2.62,0.01,0.01,0.08
5435,3.98,-8.71,-2.66,0.00,0.01,0.07
5462,3.96,-8.71,-2.69,0.04,0.02,0.05
5492,3.99,-8.73,-2.57,-0.03,-0.01,0.04
5520,3.95,-8.74,-2.66,-0.08,-0.00,0.00
5547,3.95,-8.65,-2.79,-0.02,0.04,-0.06
5574,4.18,-8.66,-2.71,-0.07,0.02,-0.06
5602,4.27,-8.79,-2.83,-0.09,-0.01,0.00
5629,4.09,-8.62,-2.97,-0.01,0.02,0.06
5657,4.13,-8.75,-2.86,0.06,0.04,0.03
5684,4.04,-8.55,-2.72,-0.09,0.01,-0.01
5711,4.16,-8.78,-2.97,-0.08,0.02,-0.00
5739,3.98,-8.59,-3.06,0.04,0.04,0.02
5767,4.12,-8.69,-2.81,0.21,0.08,0.10
5793,3.98,-8.82,-2.41,0.10,0.03,0.07
5821,4.04,-8.68,-2.37,-0.14,0.03,-0.10
5852,4.08,-8.50,-2.91,-0.12,0.01,-0.06
5878,4.15,-8.62,-3.04,0.03,0.00,0.11
5906,3.87,-8.47,-2.77,0.06,0.04,0.10
5934,4.19,-8.94,-2.65,0.00,0.06,-0.06
5960,3.95,-8.32,-2.74,-0.03,0.03,-0.01
5988,4.09,-8.82,-2.84,0.07,0.01,0.11
6014,4.22,-9.26,-2.80,0.09,0.04,0.07
6042,3.87,-8.67,-2.46,0.01,0.06,-0.01
6070,3.86,-8.55,-2.59,-0.09,0.03,-0.07
6096,4.06,-8.49,-2.85,-0.08,0.06,-0.12
6124,4.46,-8.90,-3.00,0.06,0.09,-0.05
6152,4.34,-8.70,-2.62,0.09,0.04,0.09
6178,4.20,-8.59,-2.56,0.04,-0.01,0.13
6216,3.93,-8.60,-2.62,-0.06,0.00,0.01
6244,4.09,-8.82,-2.79,0.01,0.04,-0.02
6270,4.15,-8.93,-2.70,0.07,0.02,0.09
6298,3.82,-8.58,-2.50,0.00,0.01,0.06
6326,3.95,-8.68,-2.52,-0.08,0.01,-0.04
6352,4.25,-8.66,-2.91,-0.10,0.06,-0.14
6380,4.32,-8.62,-2.99,0.01,0.06,-0.04
6408,4.37,-8.83,-2.88,0.08,0.01,0.13
6434,4.05,-8.65,-2.42,0.06,0.00,0.13
6462,3.85,-8.62,-2.46,-0.04,-0.00,0.03
6489,3.98,-8.74,-2.70,-0.08,0.03,-0.06
6516,4.15,-8.81,-2.87,0.00,0.04,-0.02
6544,4.20,-8.80,-2.75,0.03,0.03,0.03
6574,4.14,-8.72,-2.60,-0.03,0.01,0.02
6601,4.04,-8.71,-2.76,-0.05,0.01,0.00
6629,4.11,-8.70,-2.88,-0.01,0.03,0.02
6656,4.06,-8.86,-2.65,0.07,0.04,0.04
6683,3.83,-8.63,-2.52,0.03,0.02,-0.05
6711,3.84,-8.72,-2.50,-0.14,0.06,-0.17
6738,4.77,-6.95,-2.67,0.22,-0.14,0.45
6766,5.18,-10.32,-3.83,0.71,-0.19,0.64
6794,3.28,-8.64,-3.06,0.99,0.32,0.66
6820,4.21,-9.11,-2.17,0.95,0.34,0.74
6848,2.40,-8.44,-2.64,1.13,-0.07,0.48
6876,2.79,-9.17,-2.62,1.49,0.15,0.19
6903,2.77,-8.86,-1.36,1.50,0.29,0.05
6934,3.54,-9.60,-0.80,1.53,0.37,-0.07
6961,3.53,-9.42,-0.36,1.58,0.40,-0.06
6988,3.14,-9.24,0.05,1.57,0.45,-0.17
7016,3.66,-9.43,1.10,1.63,0.81,-0.25
7044,3.37,-8.94,3.33,1.20,1.81,-0.24
7071,3.34,-9.20,2.91,1.25,3.06,-0.16
7098,2.90,-8.85,1.10,1.64,3.08,-0.12
7126,3.52,-9.14,2.77,1.04,1.77,-0.34
7153,3.72,-10.22,3.13,1.53,1.90,-0.05
7181,2.70,-8.94,4.71,1.98,2.11,0.15
7208,2.12,-8.63,3.77,3.22,2.05,0.26
7235,1.60,-7.65,5.26,3.70,2.31,0.38
7263,1.16,-6.05,5.56,3.14,2.17,0.32
7292,1.01,-4.88,5.48,1.72,1.36,0.27
7323,0.82,-5.45,6.52,0.48,1.67,0.54
7350,0.80,-6.27,5.41,0.40,2.38,0.37
7377,1.05,-7.37,3.51,3.51,-0.66,-0.58
7405,2.27,-5.97,9.13,3.86,0.20,0.15
7433,-0.01,-3.72,8.78,3.67,0.22,0.08
7460,0.70,-3.14,13.45,2.61,0.17,-0.12
7487,-0.66,-1.86,9.93,2.49,0.19,-0.45
7515,1.27,-2.33,8.38,3.05,0.14,-0.35
7542,1.66,-1.35,12.60,4.36,0.62,-0.14
7570,0.27,1.04,18.25,3.98,-0.59,-0.33
7598,1.97,3.40,20.43,-1.67,0.48,-0.01
7624,-0.12,-2.10,5.45,-0.68,0.11,-0.04
7652,0.65,-1.17,8.73,0.32,0.04,0.01
7683,0.23,-0.51,10.26,-0.11,0.02,0.01
7710,0.22,-0.66,9.47,0.03,0.01,0.02
7737,0.18,-0.51,9.87,0.01,0.01,0.01
7764,0.31,-0.60,9.81,0.03,0.01,0.01
7792,0.35,-0.51,9.90,0.02,0.01,0.02
7820,0.34,-0.50,10.09,0.01,0.04,0.03
7847,0.29,-0.58,9.81,0.04,0.03,0.01
7874,0.23,-0.41,10.07,-0.02,-0.01,-0.00
7902,0.32,-0.57,9.84,-0.01,0.01,0.00
7929,0.27,-0.43,9.94,0.00,-0.00,0.00
7957,0.22,-0.47,10.03,-0.07,0.01,-0.01
7985,0.37,-0.64,9.99,-0.00,0.10,-0.00
8011,0.40,-0.50,9.98,-0.01,0.03,-0.00
8042,0.42,-0.56,9.92,-0.03,0.06,0.01
8070,0.26,-0.59,9.84,-0.01,0.03,0.00
8096,0.39,-0.55,9.91,-0.00,0.02,0.01
8124,0.26,-0.56,9.86,0.04,0.02,0.01
8152,0.44,-0.45,10.06,0.02,0.04,0.01
8179,0.29,-0.46,9.92,0.03,0.03,0.01
8207,0.23,-0.44,10.04,0.03,0.01,0.01
8233,0.24,-0.44,10.06,0.02,0.03,0.01
8261,0.33,-0.48,9.90,0.03,0.04,0.01
8289,0.30,-0.46,9.98,0.04,0.05,0.01
8316,0.34,-0.44,9.98,0.02,0.05,0.02
8343,0.22,-0.42,10.16,-0.01,0.04,0.01
8371,0.30,-0.42,9.98,0.02,0.03,0.01
8398,0.29,-0.38,9.90,0.01,0.01,-0.01
8429,0.43,-0.46,10.06,0.01,0.01,0.01
8456,0.25,-0.30,9.97,-0.01,0.04,0.00
8483,0.26,-0.43,9.87,0.04,0.01,0.01
8511,0.25,-0.24,10.09,0.00,0.03,0.01
8539,0.26,-0.44,9.82,-0.00,0.03,0.02
8565,0.37,-0.46,9.88,-0.01,0.02,0.01
8593,0.26,-0.50,9.75,0.03,-0.01,0.01
8621,0.34,-0.46,9.73,0.10,-0.05,0.03
8648,0.19,-0.11,10.21,0.00,-0.03,0.00
8675,0.27,-0.45,9.92,0.01,0.01,0.02
